Date,Model,Revenue,Quantity Sold,Region,Country,Channel,Engine Type,Cost,Payment Method,Gross Revenue,Total Cost,Net Profit,Percentage of Net Profit
2022-09-23 00:00:00,BMW X7,65402,2,Europe,France,Wholesale,Gasoline,49021.98364,Bank Transfer,130804,98043.96728,32760.03272,50.09026134
2022-09-23 00:00:00,BMW iX3,88126,3,Africa,Nigeria,Dealership,Gasoline,39494,Cash,264378,118482,145896,165.5538661
2022-09-23 00:00:00,BMW M3,58677,1,North America,Mexico,Wholesale,Gasoline,35000,Bank Transfer,58677,35000,23677,40.35141538
2022-09-24 00:00:00,BMW 3 Series,98737,1,Europe,France,Wholesale,Gasoline,65454,Bank Transfer,98737,65454,33283,33.7087414
2022-09-24 00:00:00,BMW 5 Series,31737,1,Africa,Kenya,Wholesale,Gasoline,49021.98364,Bank Transfer,31737,49021.98364,-17284.98364,-54.46319324
2022-09-24 00:00:00,BMW 6 Series,43173,4,Europe,France,Dealership,Hybrid,37000,Cash,172692,148000,24692,57.19315313
2022-09-25 00:00:00,BMW 2 Series,49638,3,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,148914,147065.9509,1848.04908,3.723053064
2022-09-25 00:00:00,BMW Z4,112128,4,South America,Brazil,Online,Gasoline,50000,Installments,448512,200000,248512,221.6324201
2022-09-26 00:00:00,BMW 1 Series,41263,1,South America,Chile,Wholesale,Gasoline,49021.98364,Bank Transfer,41263,49021.98364,-7758.98364,-18.80373128
2022-09-26 00:00:00,BMW i8,114856,4,Asia,Japan,Dealership,Gasoline,37000,Cash,459424,148000,311424,271.1429964
2022-09-26 00:00:00,BMW i4,60036,4,South America,Argentina,Wholesale,Gasoline,37000,Bank Transfer,240144,148000,92144,153.4812446
2022-09-26 00:00:00,BMW 3 Series,72581,2,South America,Argentina,Dealership,Gasoline,40000,Cash,145162,80000,65162,89.77831664
2022-09-26 00:00:00,BMW iX3,96550,5,Asia,China,Dealership,Gasoline,55000,Cash,482750,275000,207750,215.1734852
2022-09-27 00:00:00,BMW Z4,118623,5,Europe,Germany,Online,Gasoline,49021.98364,Installments,593115,245109.9182,348005.0818,293.3706632
2022-09-27 00:00:00,BMW M4,74264,2,Asia,Japan,Wholesale,Gasoline,58000,Bank Transfer,148528,116000,32528,43.80049553
2022-09-27 00:00:00,BMW 2 Series,41809,2,South America,Colombia,Online,Gasoline,50000,Installments,83618,100000,-16382,-39.18295104
2022-09-27 00:00:00,BMW i4,87649,4,South America,Brazil,Online,Gasoline,49021.98364,Installments,350596,196087.9346,154508.0654,176.2804658
2022-09-27 00:00:00,BMW 6 Series,103878,4,Europe,Germany,Wholesale,Hybrid,45000,Bank Transfer,415512,180000,235512,226.7198059
2022-09-28 00:00:00,BMW X6,62187,3,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,186561,147065.9509,39495.04908,63.5101373
2022-09-28 00:00:00,BMW 5 Series,51500,5,Europe,France,Wholesale,Gasoline,49021.98364,Bank Transfer,257500,245109.9182,12390.0818,24.05841126
2022-09-28 00:00:00,BMW M2,117995,4,Europe,Germany,Wholesale,Gasoline,49021.98364,Bank Transfer,471980,196087.9346,275892.0654,233.8167426
2022-09-28 00:00:00,BMW 4 Series,63208,3,Asia,Japan,Wholesale,Gasoline,37000,Bank Transfer,189624,111000,78624,124.3893178
2022-09-28 00:00:00,BMW M2,62827,5,Africa,Nigeria,Dealership,Gasoline,37000,Cash,314135,185000,129135,205.5406115
2022-09-29 00:00:00,BMW 3 Series,70522,3,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,211566,147065.9509,64500.04908,91.46089033
2022-09-30 00:00:00,BMW 8 Series,42332,3,South America,Peru,Dealership,Gasoline,49021.98364,Cash,126996,147065.9509,-20069.95092,-47.41082614
2022-09-30 00:00:00,BMW 1 Series,57188,2,Europe,United Kingdom,Online,Gasoline,49021.98364,Installments,114376,98043.96728,16332.03272,28.55849605
2022-09-30 00:00:00,BMW 7 Series,86342,1,Africa,Egypt,Wholesale,Gasoline,49021.98364,Bank Transfer,86342,49021.98364,37320.01636,43.22347914
2022-09-30 00:00:00,BMW M3,67126,1,Africa,Egypt,Wholesale,Gasoline,60000,Bank Transfer,67126,60000,7126,10.61585675
2022-09-30 00:00:00,BMW X1,93872,1,Africa,Egypt,Dealership,Gasoline,49021.98364,Cash,93872,49021.98364,44850.01636,47.77784255
2022-10-01 00:00:00,BMW i4,102209,3,Africa,Morocco,Dealership,Gasoline,49021.98364,Cash,306627,147065.9509,159561.0491,156.1125234
2022-10-01 00:00:00,BMW iX,59044,4,Europe,Germany,Online,Gasoline,49021.98364,Installments,236176,196087.9346,40088.06544,67.89523989
2022-10-01 00:00:00,BMW 5 Series,110196,1,Asia,India,Dealership,Gasoline,49021.98364,Cash,110196,49021.98364,61174.01636,55.5138266
2022-10-01 00:00:00,BMW 5 Series,88396,4,Europe,United Kingdom,Wholesale,Gasoline,49021.98364,Bank Transfer,353584,196087.9346,157496.0654,178.171032
2022-10-01 00:00:00,BMW M4,87690,5,Asia,China,Wholesale,Gasoline,45000,Bank Transfer,438450,225000,213450,243.4143004
2022-10-01 00:00:00,BMW 6 Series,38323,1,Europe,Italy,Online,Hybrid,49021.98364,Installments,38323,49021.98364,-10698.98364,-27.9179178
2022-10-04 00:00:00,BMW 4 Series,93887,3,North America,United States,Online,Gasoline,49021.98364,Installments,281661,147065.9509,134595.0491,143.3585577
2022-10-04 00:00:00,BMW M5,53710,2,Asia,China,Online,Gasoline,49021.98364,Installments,107420,98043.96728,9376.03272,17.45677289
2022-10-04 00:00:00,BMW 1 Series,52628,3,South America,Peru,Dealership,Gasoline,50000,Cash,157884,150000,7884,14.98061868
2022-10-04 00:00:00,BMW Z4,109211,4,North America,Canada,Online,Gasoline,49021.98364,Installments,436844,196087.9346,240756.0654,220.4503809
2022-10-05 00:00:00,BMW 4 Series,33463,5,Africa,Egypt,Dealership,Gasoline,35000,Cash,167315,175000,-7685,-22.96566357
2022-10-05 00:00:00,BMW X1,63043,3,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,189129,147065.9509,42063.04908,66.7212047
2022-10-05 00:00:00,BMW Z4,56427,2,South America,Argentina,Dealership,Gasoline,49021.98364,Cash,112854,98043.96728,14810.03272,26.24635852
2022-10-05 00:00:00,BMW 5 Series,36309,2,South America,Argentina,Online,Gasoline,49021.98364,Installments,72618,98043.96728,-25425.96728,-70.02662502
2022-10-06 00:00:00,BMW M5,96220,5,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,481100,245109.9182,235990.0818,245.2609455
2022-10-06 00:00:00,BMW X1,90051,1,Africa,Nigeria,Online,Gasoline,42000,Installments,90051,42000,48051,53.3597628
2022-10-06 00:00:00,BMW 5 Series,33311,3,Europe,Germany,Online,Gasoline,37000,Installments,99933,111000,-11067,-33.22325958
2022-10-06 00:00:00,BMW X4,65687,3,Africa,South Africa,Dealership,Gasoline,49021.98364,Cash,197061,147065.9509,49995.04908,76.11102513
2022-10-06 00:00:00,BMW i3,111122,2,North America,Canada,Dealership,Electric,60000,Cash,222244,120000,102244,92.01058296
2022-10-07 00:00:00,BMW X3,113081,4,South America,Argentina,Online,Hybrid,49021.98364,Installments,452324,196087.9346,256236.0654,226.5951534
2022-10-07 00:00:00,BMW M2,49121,3,Asia,Japan,Dealership,Gasoline,49021.98364,Cash,147363,147065.9509,297.04908,0.604729301
2022-10-08 00:00:00,BMW 4 Series,82784,2,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,165568,98043.96728,67524.03272,81.5665258
2022-10-08 00:00:00,BMW i3,40247,4,Africa,Nigeria,Online,Electric,55000,Installments,160988,220000,-59012,-146.6245931
2022-10-11 00:00:00,BMW X3,111823,1,Africa,Kenya,Dealership,Hybrid,58000,Cash,111823,58000,53823,48.13231625
2022-10-11 00:00:00,BMW X5,62353,1,Europe,United Kingdom,Wholesale,Diesel,35000,Bank Transfer,62353,35000,27353,43.86797748
2022-10-11 00:00:00,BMW M4,89207,2,North America,United States,Online,Gasoline,49021.98364,Installments,178414,98043.96728,80370.03272,90.0938634
2022-10-12 00:00:00,BMW Z4,96038,2,Asia,China,Dealership,Gasoline,49021.98364,Cash,192076,98043.96728,94032.03272,97.91127754
2022-10-13 00:00:00,BMW X6,77060,1,North America,United States,Dealership,Gasoline,49021.98364,Cash,77060,49021.98364,28038.01636,36.38465658
2022-10-15 00:00:00,BMW iX,75984,2,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,151968,98043.96728,53924.03272,70.96761518
2022-10-15 00:00:00,BMW X2,91456,5,South America,Chile,Dealership,Gasoline,60000,Cash,457280,300000,157280,171.973408
2022-10-15 00:00:00,BMW M2,55176,3,South America,Brazil,Dealership,Gasoline,49021.98364,Cash,165528,147065.9509,18462.04908,33.46028904
2022-10-15 00:00:00,BMW 6 Series,45646,5,Europe,France,Online,Hybrid,60000,Installments,228230,300000,-71770,-157.2317399
2022-10-16 00:00:00,BMW 2 Series,36722,4,South America,Chile,Dealership,Gasoline,45000,Cash,146888,180000,-33112,-90.16938075
2022-10-16 00:00:00,BMW M5,113031,2,North America,United States,Dealership,Gasoline,49021.98364,Cash,226062,98043.96728,128018.0327,113.2592233
2022-10-16 00:00:00,BMW Z4,43882,2,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,87764,98043.96728,-10279.96728,-23.42638731
2022-10-16 00:00:00,BMW i3,42011,4,South America,Brazil,Wholesale,Electric,45000,Bank Transfer,168044,180000,-11956,-28.45921306
2022-10-17 00:00:00,BMW X7,34409,3,Europe,United Kingdom,Online,Gasoline,49021.98364,Installments,103227,147065.9509,-43838.95092,-127.405478
2022-10-17 00:00:00,BMW i3,93883,1,Asia,India,Online,Electric,37000,Installments,93883,37000,56883,60.58924406
2022-10-18 00:00:00,BMW X3,80486,5,North America,Canada,Dealership,Hybrid,45000,Cash,402430,225000,177430,220.4482767
2022-10-18 00:00:00,BMW M5,68682,3,North America,United States,Dealership,Gasoline,45000,Cash,206046,135000,71046,103.4419499
2022-10-18 00:00:00,BMW X6,36121,1,Asia,China,Online,Gasoline,49021.98364,Installments,36121,49021.98364,-12900.98364,-35.71602015
2022-10-19 00:00:00,BMW X1,45987,1,Asia,Thailand,Wholesale,Gasoline,49021.98364,Bank Transfer,45987,49021.98364,-3034.98364,-6.599655642
2022-10-20 00:00:00,BMW iX3,104607,2,Asia,India,Dealership,Gasoline,49021.98364,Cash,209214,98043.96728,111170.0327,106.27399
2022-10-20 00:00:00,BMW M5,114239,4,Africa,Egypt,Wholesale,Gasoline,49021.98364,Bank Transfer,456956,196087.9346,260868.0654,228.3528965
2022-10-20 00:00:00,BMW i3,44141,2,Asia,China,Wholesale,Electric,49021.98364,Bank Transfer,88282,98043.96728,-9761.96728,-22.11541941
2022-10-20 00:00:00,BMW 8 Series,107058,4,Asia,South Korea,Online,Gasoline,49021.98364,Installments,428232,196087.9346,232144.0654,216.8395313
2022-10-20 00:00:00,BMW iX3,69441,2,Africa,Kenya,Dealership,Gasoline,70000,Cash,138882,140000,-1118,-1.609999856
2022-10-20 00:00:00,BMW M4,58443,5,South America,Argentina,Wholesale,Gasoline,49021.98364,Bank Transfer,292215,245109.9182,47105.0818,80.60004072
2022-10-20 00:00:00,BMW 5 Series,43472,2,Europe,France,Online,Gasoline,40000,Installments,86944,80000,6944,15.97350018
2022-10-21 00:00:00,BMW X5,57387,5,North America,Mexico,Wholesale,Diesel,60000,Bank Transfer,286935,300000,-13065,-22.76648021
2022-10-22 00:00:00,BMW 3 Series,100624,3,South America,Peru,Online,Gasoline,49021.98364,Installments,301872,147065.9509,154806.0491,153.8460497
2022-10-22 00:00:00,BMW 2 Series,42466,3,Europe,Italy,Dealership,Gasoline,49021.98364,Cash,127398,147065.9509,-19667.95092,-46.31458324
2022-10-23 00:00:00,BMW i8,74867,2,Asia,South Korea,Dealership,Gasoline,55000,Cash,149734,110000,39734,53.0727824
2022-10-23 00:00:00,BMW M2,68180,3,Africa,Nigeria,Wholesale,Gasoline,49021.98364,Bank Transfer,204540,147065.9509,57474.04908,84.29751992
2022-10-24 00:00:00,BMW X7,78298,1,South America,Argentina,Dealership,Gasoline,37000,Cash,78298,37000,41298,52.74464226
2022-10-24 00:00:00,BMW X3,87399,5,Africa,South Africa,Dealership,Hybrid,40000,Cash,436995,200000,236995,271.1644298
2022-10-24 00:00:00,BMW X4,111855,4,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,447420,196087.9346,251332.0654,224.694529
2022-10-25 00:00:00,BMW 8 Series,97777,5,Europe,Spain,Wholesale,Gasoline,49021.98364,Bank Transfer,488885,245109.9182,243775.0818,249.3174078
2022-10-25 00:00:00,BMW i8,99647,2,Africa,South Africa,Wholesale,Gasoline,49021.98364,Bank Transfer,199294,98043.96728,101250.0327,101.6087115
2022-10-25 00:00:00,BMW i4,103390,3,South America,Chile,Dealership,Gasoline,34489,Cash,310170,103467,206703,199.9255247
2022-10-25 00:00:00,BMW M3,83821,3,South America,Argentina,Online,Gasoline,49021.98364,Installments,251463,147065.9509,104397.0491,124.5476063
2022-10-26 00:00:00,BMW 2 Series,64608,1,Africa,Morocco,Online,Gasoline,49021.98364,Installments,64608,49021.98364,15586.01636,24.12397282
2022-10-26 00:00:00,BMW 7 Series,95310,3,North America,Canada,Online,Gasoline,49021.98364,Installments,285930,147065.9509,138864.0491,145.6972501
2022-10-26 00:00:00,BMW i4,117964,2,South America,Argentina,Dealership,Gasoline,49021.98364,Cash,235928,98043.96728,137884.0327,116.8865355
2022-10-27 00:00:00,BMW 3 Series,81940,2,Asia,South Korea,Dealership,Gasoline,42000,Cash,163880,84000,79880,97.48596534
2022-10-27 00:00:00,BMW M2,112445,4,South America,Chile,Wholesale,Gasoline,42000,Bank Transfer,449780,168000,281780,250.5936235
2022-10-28 00:00:00,BMW M4,103180,5,Asia,China,Wholesale,Gasoline,50000,Bank Transfer,515900,250000,265900,257.7049816
2022-10-29 00:00:00,BMW X5,58460,5,Europe,Italy,Dealership,Diesel,49021.98364,Cash,292300,245109.9182,47190.0818,80.72200103
2022-10-29 00:00:00,BMW 3 Series,58534,5,Africa,Kenya,Dealership,Gasoline,45000,Cash,292670,225000,67670,115.6080227
2022-10-30 00:00:00,BMW i8,63808,4,Asia,India,Online,Gasoline,49021.98364,Installments,255232,196087.9346,59144.06544,92.69067427
2022-10-30 00:00:00,BMW i4,106827,4,Africa,Kenya,Online,Gasoline,35000,Installments,427308,140000,287308,268.9469891
2022-10-30 00:00:00,BMW i3,65061,4,Europe,Spain,Online,Electric,49021.98364,Installments,260244,196087.9346,64156.06544,98.60909829
2022-10-31 00:00:00,BMW X6,102131,1,South America,Colombia,Wholesale,Gasoline,35000,Bank Transfer,102131,35000,67131,65.73028757
2022-10-31 00:00:00,BMW 7 Series,96911,4,Africa,South Africa,Online,Gasoline,49021.98364,Installments,387644,196087.9346,191556.0654,197.6618397
2022-10-31 00:00:00,BMW M8,58842,3,North America,Canada,Wholesale,Gasoline,44869,Bank Transfer,176526,134607,41919,71.23993066
2022-10-31 00:00:00,BMW M8,111848,1,Asia,Japan,Wholesale,Gasoline,49021.98364,Bank Transfer,111848,49021.98364,62826.01636,56.17088939
2022-11-01 00:00:00,BMW X2,45352,3,South America,Chile,Wholesale,Gasoline,31664,Bank Transfer,136056,94992,41064,90.54506968
2022-11-02 00:00:00,BMW M5,34076,5,Europe,United Kingdom,Wholesale,Gasoline,49021.98364,Bank Transfer,170380,245109.9182,-74729.9182,-219.3036689
2022-11-02 00:00:00,BMW 5 Series,71607,2,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,143214,98043.96728,45170.03272,63.08047079
2022-11-02 00:00:00,BMW 5 Series,99817,5,North America,United States,Dealership,Gasoline,35000,Cash,499085,175000,324085,324.6791629
2022-11-02 00:00:00,BMW 5 Series,118324,4,Africa,Nigeria,Wholesale,Gasoline,49021.98364,Bank Transfer,473296,196087.9346,277208.0654,234.2788153
2022-11-03 00:00:00,BMW 2 Series,81661,2,Asia,Japan,Wholesale,Gasoline,58000,Bank Transfer,163322,116000,47322,57.9493271
2022-11-04 00:00:00,BMW i8,117521,5,North America,Mexico,Wholesale,Gasoline,37000,Bank Transfer,587605,185000,402605,342.5813259
2022-11-04 00:00:00,BMW M4,61696,1,South America,Peru,Wholesale,Gasoline,49021.98364,Bank Transfer,61696,49021.98364,12674.01636,20.54268731
2022-11-04 00:00:00,BMW Z4,31872,4,Europe,Italy,Online,Gasoline,49021.98364,Installments,127488,196087.9346,-68599.93456,-215.2357385
2022-11-04 00:00:00,BMW 5 Series,62894,5,Asia,Japan,Dealership,Gasoline,49021.98364,Cash,314470,245109.9182,69360.0818,110.28092
2022-11-05 00:00:00,BMW i3,39906,2,South America,Colombia,Dealership,Electric,58000,Cash,79812,116000,-36188,-90.6831053
2022-11-05 00:00:00,BMW X6,90112,3,North America,United States,Dealership,Gasoline,70000,Cash,270336,210000,60336,66.95667614
2022-11-05 00:00:00,BMW 2 Series,71129,5,North America,Canada,Dealership,Gasoline,49021.98364,Cash,355645,245109.9182,110535.0818,155.4008658
2022-11-05 00:00:00,BMW 4 Series,116889,1,Asia,China,Dealership,Gasoline,49021.98364,Cash,116889,49021.98364,67867.01636,58.06108048
2022-11-06 00:00:00,BMW i4,107402,2,Europe,United Kingdom,Dealership,Gasoline,49021.98364,Cash,214804,98043.96728,116760.0327,108.7130898
2022-11-06 00:00:00,BMW i4,112941,5,North America,Mexico,Dealership,Gasoline,37000,Cash,564705,185000,379705,336.1976607
2022-11-06 00:00:00,BMW 5 Series,98446,3,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,295338,147065.9509,148272.0491,150.6125684
2022-11-06 00:00:00,BMW M8,50707,4,Europe,Spain,Wholesale,Gasoline,49021.98364,Bank Transfer,202828,196087.9346,6740.06544,13.29217946
2022-11-07 00:00:00,BMW M4,72736,4,North America,United States,Dealership,Gasoline,49021.98364,Cash,290944,196087.9346,94856.06544,130.4114406
2022-11-07 00:00:00,BMW 3 Series,109923,4,South America,Peru,Dealership,Gasoline,32220,Cash,439692,128880,310812,282.7542916
2022-11-07 00:00:00,BMW Z4,86063,2,Europe,Germany,Online,Gasoline,49021.98364,Installments,172126,98043.96728,74082.03272,86.07884076
2022-11-08 00:00:00,BMW 3 Series,105690,3,Asia,South Korea,Dealership,Gasoline,35000,Cash,317070,105000,212070,200.6528527
2022-11-08 00:00:00,BMW X4,117889,3,North America,Mexico,Online,Gasoline,49021.98364,Installments,353667,147065.9509,206601.0491,175.2504891
2022-11-09 00:00:00,BMW X7,34078,5,Africa,Morocco,Dealership,Gasoline,55000,Cash,170390,275000,-104610,-306.9722402
2022-11-10 00:00:00,BMW 3 Series,80139,4,Africa,Nigeria,Wholesale,Gasoline,49021.98364,Bank Transfer,320556,196087.9346,124468.0654,155.3152216
2022-11-10 00:00:00,BMW 2 Series,71004,2,Europe,United Kingdom,Online,Gasoline,49021.98364,Installments,142008,98043.96728,43964.03272,61.91768452
2022-11-11 00:00:00,BMW M8,38652,4,Asia,India,Online,Gasoline,49021.98364,Installments,154608,196087.9346,-41479.93456,-107.316399
2022-11-11 00:00:00,BMW 7 Series,70326,4,Africa,South Africa,Wholesale,Gasoline,49021.98364,Bank Transfer,281304,196087.9346,85216.06544,121.1729168
2022-11-12 00:00:00,BMW i4,107093,5,Europe,United Kingdom,Online,Gasoline,70000,Installments,535465,350000,185465,173.1812537
2022-11-12 00:00:00,BMW M2,79630,5,Asia,Japan,Dealership,Gasoline,42000,Cash,398150,210000,188150,236.2802964
2022-11-12 00:00:00,BMW 4 Series,102171,5,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,510855,245109.9182,265745.0818,260.0983467
2022-11-13 00:00:00,BMW 7 Series,39903,1,Europe,France,Wholesale,Gasoline,49021.98364,Bank Transfer,39903,49021.98364,-9118.98364,-22.85287733
2022-11-13 00:00:00,BMW Z4,60054,1,North America,Canada,Dealership,Gasoline,49021.98364,Cash,60054,49021.98364,11032.01636,18.37016079
2022-11-13 00:00:00,BMW 2 Series,81457,2,South America,Chile,Online,Gasoline,45000,Installments,162914,90000,72914,89.512258
2022-11-14 00:00:00,BMW M4,46637,2,Asia,China,Dealership,Gasoline,50000,Cash,93274,100000,-6726,-14.42202543
2022-11-14 00:00:00,BMW iX3,112511,5,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,562555,245109.9182,317445.0818,282.1458185
2022-11-14 00:00:00,BMW X2,115958,3,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,347874,147065.9509,200808.0491,173.1730877
2022-11-14 00:00:00,BMW iX,59665,2,South America,Argentina,Dealership,Gasoline,49021.98364,Cash,119330,98043.96728,21286.03272,35.67591171
2022-11-15 00:00:00,BMW 8 Series,56038,1,Africa,South Africa,Wholesale,Gasoline,49021.98364,Bank Transfer,56038,49021.98364,7016.01636,12.52010486
2022-11-16 00:00:00,BMW 8 Series,118612,1,Africa,Nigeria,Dealership,Gasoline,40000,Cash,118612,40000,78612,66.27659933
2022-11-16 00:00:00,BMW i8,114606,4,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,458424,196087.9346,262336.0654,228.9025578
2022-11-17 00:00:00,BMW i8,31649,5,North America,Canada,Dealership,Gasoline,50000,Cash,158245,250000,-91755,-289.9143733
2022-11-17 00:00:00,BMW 2 Series,104332,3,South America,Argentina,Online,Gasoline,49021.98364,Installments,312996,147065.9509,165930.0491,159.0404182
